Dato,Temperatur (°C),Temperatur (°C) daglig snitt,Lufttrykk (hPa),Nedbør (mm)
2024-08-30,11.5,12.582638888888887,1014.1,3.8
2024-08-30,11.7,12.582638888888887,1014.1,3.8
2024-08-30,12.5,12.582638888888887,1014.1,3.8
2024-08-30,12.5,12.582638888888887,1014.1,3.8
2024-08-30,12.7,12.582638888888887,1014.1,3.8
2024-08-30,13.1,12.582638888888887,1014.1,3.8
2024-08-30,13.2,12.582638888888887,1014.1,3.8
2024-08-30,13.4,12.582638888888887,1014.1,3.8
2024-08-30,13.0,12.582638888888887,1014.1,3.8
2024-08-30,12.7,12.582638888888887,1014.1,3.8
2024-08-30,12.2,12.582638888888887,1014.1,3.8
2024-08-30,11.9,12.582638888888887,1014.1,3.8
2024-08-30,11.7,12.582638888888887,1014.1,3.8
2024-08-30,11.7,12.582638888888887,1014.1,3.8
2024-08-30,11.7,12.582638888888887,1014.1,3.8
2024-08-30,11.3,12.582638888888887,1014.1,3.8
2024-08-30,10.9,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.6,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.9,12.582638888888887,1014.1,3.8
2024-08-30,11.1,12.582638888888887,1014.1,3.8
2024-08-30,11.1,12.582638888888887,1014.1,3.8
2024-08-30,11.1,12.582638888888887,1014.1,3.8
2024-08-30,11.0,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.9,12.582638888888887,1014.1,3.8
2024-08-30,10.9,12.582638888888887,1014.1,3.8
2024-08-30,11.0,12.582638888888887,1014.1,3.8
2024-08-30,11.1,12.582638888888887,1014.1,3.8
2024-08-30,11.1,12.582638888888887,1014.1,3.8
2024-08-30,11.0,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.8,12.582638888888887,1014.1,3.8
2024-08-30,10.7,12.582638888888887,1014.1,3.8
2024-08-30,10.6,12.582638888888887,1014.1,3.8
2024-08-30,10.6,12.582638888888887,1014.1,3.8
2024-08-30,10.6,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.5,12.582638888888887,1014.1,3.8
2024-08-30,10.6,12.582638888888887,1014.1,3.8
2024-08-30,10.7,12.582638888888887,1014.1,3.8
2024-08-30,10.7,12.582638888888887,1014.1,3.8
2024-08-30,10.9,12.582638888888887,1014.1,3.8
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.8,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.6,10.621527777777782,1027.4,4.1
2024-08-31,10.5,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,9.9,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.9,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,9.9,10.621527777777782,1027.4,4.1
2024-08-31,9.7,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.3,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.4,10.621527777777782,1027.4,4.1
2024-08-31,9.5,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.6,10.621527777777782,1027.4,4.1
2024-08-31,9.7,10.621527777777782,1027.4,4.1
2024-08-31,9.8,10.621527777777782,1027.4,4.1
2024-08-31,9.9,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.3,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.6,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.8,10.621527777777782,1027.4,4.1
2024-08-31,11.9,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,12.0,10.621527777777782,1027.4,4.1
2024-08-31,12.0,10.621527777777782,1027.4,4.1
2024-08-31,12.1,10.621527777777782,1027.4,4.1
2024-08-31,12.3,10.621527777777782,1027.4,4.1
2024-08-31,12.2,10.621527777777782,1027.4,4.1
2024-08-31,12.2,10.621527777777782,1027.4,4.1
2024-08-31,12.2,10.621527777777782,1027.4,4.1
2024-08-31,12.2,10.621527777777782,1027.4,4.1
2024-08-31,12.1,10.621527777777782,1027.4,4.1
2024-08-31,12.3,10.621527777777782,1027.4,4.1
2024-08-31,12.2,10.621527777777782,1027.4,4.1
2024-08-31,11.6,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.5,10.621527777777782,1027.4,4.1
2024-08-31,11.5,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,11.2,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,11.1,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,11.2,10.621527777777782,1027.4,4.1
2024-08-31,11.5,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,11.7,10.621527777777782,1027.4,4.1
2024-08-31,11.6,10.621527777777782,1027.4,4.1
2024-08-31,11.5,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.4,10.621527777777782,1027.4,4.1
2024-08-31,11.3,10.621527777777782,1027.4,4.1
2024-08-31,11.0,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.8,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.6,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.9,10.621527777777782,1027.4,4.1
2024-08-31,10.8,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.7,10.621527777777782,1027.4,4.1
2024-08-31,10.6,10.621527777777782,1027.4,4.1
2024-08-31,10.3,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.3,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.4,10.621527777777782,1027.4,4.1
2024-08-31,10.3,10.621527777777782,1027.4,4.1
2024-08-31,10.3,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,9.8,10.621527777777782,1027.4,4.1
2024-08-31,9.8,10.621527777777782,1027.4,4.1
2024-08-31,9.9,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.2,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.1,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,10.0,10.621527777777782,1027.4,4.1
2024-08-31,9.8,10.621527777777782,1027.4,4.1
2024-08-31,9.8,10.621527777777782,1027.4,4.1
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.2,11.07430555555555,1028.3,0.0
2024-09-01,10.4,11.07430555555555,1028.3,0.0
2024-09-01,10.4,11.07430555555555,1028.3,0.0
2024-09-01,10.6,11.07430555555555,1028.3,0.0
2024-09-01,10.7,11.07430555555555,1028.3,0.0
2024-09-01,10.8,11.07430555555555,1028.3,0.0
2024-09-01,10.9,11.07430555555555,1028.3,0.0
2024-09-01,10.9,11.07430555555555,1028.3,0.0
2024-09-01,10.9,11.07430555555555,1028.3,0.0
2024-09-01,10.9,11.07430555555555,1028.3,0.0
2024-09-01,11.1,11.07430555555555,1028.3,0.0
2024-09-01,11.2,11.07430555555555,1028.3,0.0
2024-09-01,11.3,11.07430555555555,1028.3,0.0
2024-09-01,11.4,11.07430555555555,1028.3,0.0
2024-09-01,11.5,11.07430555555555,1028.3,0.0
2024-09-01,11.7,11.07430555555555,1028.3,0.0
2024-09-01,12.1,11.07430555555555,1028.3,0.0
2024-09-01,12.3,11.07430555555555,1028.3,0.0
2024-09-01,12.3,11.07430555555555,1028.3,0.0
2024-09-01,12.4,11.07430555555555,1028.3,0.0
2024-09-01,12.5,11.07430555555555,1028.3,0.0
2024-09-01,12.6,11.07430555555555,1028.3,0.0
2024-09-01,12.7,11.07430555555555,1028.3,0.0
2024-09-01,12.7,11.07430555555555,1028.3,0.0
2024-09-01,12.7,11.07430555555555,1028.3,0.0
2024-09-01,12.6,11.07430555555555,1028.3,0.0
2024-09-01,12.7,11.07430555555555,1028.3,0.0
2024-09-01,12.7,11.07430555555555,1028.3,0.0
2024-09-01,12.6,11.07430555555555,1028.3,0.0
2024-09-01,12.9,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,12.8,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.0,11.07430555555555,1028.3,0.0
2024-09-01,13.0,11.07430555555555,1028.3,0.0
2024-09-01,12.9,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.4,11.07430555555555,1028.3,0.0
2024-09-01,13.5,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.2,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.0,11.07430555555555,1028.3,0.0
2024-09-01,13.2,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.2,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.1,11.07430555555555,1028.3,0.0
2024-09-01,13.5,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.4,11.07430555555555,1028.3,0.0
2024-09-01,13.6,11.07430555555555,1028.3,0.0
2024-09-01,13.2,11.07430555555555,1028.3,0.0
2024-09-01,13.9,11.07430555555555,1028.3,0.0
2024-09-01,13.6,11.07430555555555,1028.3,0.0
2024-09-01,13.2,11.07430555555555,1028.3,0.0
2024-09-01,13.3,11.07430555555555,1028.3,0.0
2024-09-01,13.5,11.07430555555555,1028.3,0.0
2024-09-01,12.9,11.07430555555555,1028.3,0.0
2024-09-01,12.8,11.07430555555555,1028.3,0.0
2024-09-01,12.9,11.07430555555555,1028.3,0.0
2024-09-01,13.0,11.07430555555555,1028.3,0.0
2024-09-01,12.6,11.07430555555555,1028.3,0.0
2024-09-01,12.1,11.07430555555555,1028.3,0.0
2024-09-01,12.1,11.07430555555555,1028.3,0.0
2024-09-01,11.6,11.07430555555555,1028.3,0.0
2024-09-01,11.3,11.07430555555555,1028.3,0.0
2024-09-01,11.2,11.07430555555555,1028.3,0.0
2024-09-01,10.9,11.07430555555555,1028.3,0.0
2024-09-01,10.6,11.07430555555555,1028.3,0.0
2024-09-01,10.3,11.07430555555555,1028.3,0.0
2024-09-01,10.2,11.07430555555555,1028.3,0.0
2024-09-01,10.1,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,9.9,11.07430555555555,1028.3,0.0
2024-09-01,10.1,11.07430555555555,1028.3,0.0
2024-09-01,10.0,11.07430555555555,1028.3,0.0
2024-09-01,9.8,11.07430555555555,1028.3,0.0
2024-09-01,9.7,11.07430555555555,1028.3,0.0
2024-09-01,9.6,11.07430555555555,1028.3,0.0
2024-09-01,9.3,11.07430555555555,1028.3,0.0
2024-09-01,9.5,11.07430555555555,1028.3,0.0
2024-09-01,9.0,11.07430555555555,1028.3,0.0
2024-09-01,9.3,11.07430555555555,1028.3,0.0
2024-09-01,9.6,11.07430555555555,1028.3,0.0
2024-09-01,9.4,11.07430555555555,1028.3,0.0
2024-09-01,9.1,11.07430555555555,1028.3,0.0
2024-09-01,9.1,11.07430555555555,1028.3,0.0
2024-09-01,9.3,11.07430555555555,1028.3,0.0
2024-09-01,8.6,11.07430555555555,1028.3,0.0
2024-09-01,8.3,11.07430555555555,1028.3,0.0
2024-09-01,8.0,11.07430555555555,1028.3,0.0
2024-09-01,7.9,11.07430555555555,1028.3,0.0
2024-09-01,8.1,11.07430555555555,1028.3,0.0
2024-09-01,8.2,11.07430555555555,1028.3,0.0
2024-09-01,8.5,11.07430555555555,1028.3,0.0
2024-09-01,8.6,11.07430555555555,1028.3,0.0
2024-09-01,8.4,11.07430555555555,1028.3,0.0
2024-09-01,7.6,11.07430555555555,1028.3,0.0
2024-09-01,7.0,11.07430555555555,1028.3,0.0
2024-09-02,7.4,13.77986111111111,1018.9,0.0
2024-09-02,7.5,13.77986111111111,1018.9,0.0
2024-09-02,8.0,13.77986111111111,1018.9,0.0
2024-09-02,7.3,13.77986111111111,1018.9,0.0
2024-09-02,7.0,13.77986111111111,1018.9,0.0
2024-09-02,7.1,13.77986111111111,1018.9,0.0
2024-09-02,6.9,13.77986111111111,1018.9,0.0
2024-09-02,6.8,13.77986111111111,1018.9,0.0
2024-09-02,6.7,13.77986111111111,1018.9,0.0
2024-09-02,6.8,13.77986111111111,1018.9,0.0
2024-09-02,6.4,13.77986111111111,1018.9,0.0
2024-09-02,6.7,13.77986111111111,1018.9,0.0
2024-09-02,6.9,13.77986111111111,1018.9,0.0
2024-09-02,6.3,13.77986111111111,1018.9,0.0
2024-09-02,6.6,13.77986111111111,1018.9,0.0
2024-09-02,6.6,13.77986111111111,1018.9,0.0
2024-09-02,6.5,13.77986111111111,1018.9,0.0
2024-09-02,6.7,13.77986111111111,1018.9,0.0
2024-09-02,6.5,13.77986111111111,1018.9,0.0
2024-09-02,6.8,13.77986111111111,1018.9,0.0
2024-09-02,6.4,13.77986111111111,1018.9,0.0
2024-09-02,6.5,13.77986111111111,1018.9,0.0
2024-09-02,6.5,13.77986111111111,1018.9,0.0
2024-09-02,6.5,13.77986111111111,1018.9,0.0
2024-09-02,6.9,13.77986111111111,1018.9,0.0
2024-09-02,7.0,13.77986111111111,1018.9,0.0
2024-09-02,7.3,13.77986111111111,1018.9,0.0
2024-09-02,7.3,13.77986111111111,1018.9,0.0
2024-09-02,7.4,13.77986111111111,1018.9,0.0
2024-09-02,7.4,13.77986111111111,1018.9,0.0
2024-09-02,7.4,13.77986111111111,1018.9,0.0
2024-09-02,7.2,13.77986111111111,1018.9,0.0
2024-09-02,7.5,13.77986111111111,1018.9,0.0
2024-09-02,7.6,13.77986111111111,1018.9,0.0
2024-09-02,7.8,13.77986111111111,1018.9,0.0
2024-09-02,8.1,13.77986111111111,1018.9,0.0
2024-09-02,8.9,13.77986111111111,1018.9,0.0
2024-09-02,9.4,13.77986111111111,1018.9,0.0
2024-09-02,9.8,13.77986111111111,1018.9,0.0
2024-09-02,10.2,13.77986111111111,1018.9,0.0
2024-09-02,10.7,13.77986111111111,1018.9,0.0
2024-09-02,10.4,13.77986111111111,1018.9,0.0
2024-09-02,10.5,13.77986111111111,1018.9,0.0
2024-09-02,11.4,13.77986111111111,1018.9,0.0
2024-09-02,11.9,13.77986111111111,1018.9,0.0
2024-09-02,12.2,13.77986111111111,1018.9,0.0
2024-09-02,12.5,13.77986111111111,1018.9,0.0
2024-09-02,13.0,13.77986111111111,1018.9,0.0
2024-09-02,13.2,13.77986111111111,1018.9,0.0
2024-09-02,13.2,13.77986111111111,1018.9,0.0
2024-09-02,13.8,13.77986111111111,1018.9,0.0
2024-09-02,13.9,13.77986111111111,1018.9,0.0
2024-09-02,14.6,13.77986111111111,1018.9,0.0
2024-09-02,15.9,13.77986111111111,1018.9,0.0
2024-09-02,15.9,13.77986111111111,1018.9,0.0
2024-09-02,17.1,13.77986111111111,1018.9,0.0
2024-09-02,17.4,13.77986111111111,1018.9,0.0
2024-09-02,18.1,13.77986111111111,1018.9,0.0
2024-09-02,18.2,13.77986111111111,1018.9,0.0
2024-09-02,18.2,13.77986111111111,1018.9,0.0
2024-09-02,18.5,13.77986111111111,1018.9,0.0
2024-09-02,18.8,13.77986111111111,1018.9,0.0
2024-09-02,18.8,13.77986111111111,1018.9,0.0
2024-09-02,18.8,13.77986111111111,1018.9,0.0
2024-09-02,19.0,13.77986111111111,1018.9,0.0
2024-09-02,18.8,13.77986111111111,1018.9,0.0
2024-09-02,18.9,13.77986111111111,1018.9,0.0
2024-09-02,19.2,13.77986111111111,1018.9,0.0
2024-09-02,19.3,13.77986111111111,1018.9,0.0
2024-09-02,19.4,13.77986111111111,1018.9,0.0
2024-09-02,19.5,13.77986111111111,1018.9,0.0
2024-09-02,19.7,13.77986111111111,1018.9,0.0
2024-09-02,19.6,13.77986111111111,1018.9,0.0
2024-09-02,19.3,13.77986111111111,1018.9,0.0
2024-09-02,19.5,13.77986111111111,1018.9,0.0
2024-09-02,19.7,13.77986111111111,1018.9,0.0
2024-09-02,19.5,13.77986111111111,1018.9,0.0
2024-09-02,19.9,13.77986111111111,1018.9,0.0
2024-09-02,19.6,13.77986111111111,1018.9,0.0
2024-09-02,20.2,13.77986111111111,1018.9,0.0
2024-09-02,20.7,13.77986111111111,1018.9,0.0
2024-09-02,19.6,13.77986111111111,1018.9,0.0
2024-09-02,19.0,13.77986111111111,1018.9,0.0
2024-09-02,19.6,13.77986111111111,1018.9,0.0
2024-09-02,19.5,13.77986111111111,1018.9,0.0
2024-09-02,19.3,13.77986111111111,1018.9,0.0
2024-09-02,18.6,13.77986111111111,1018.9,0.0
2024-09-02,18.3,13.77986111111111,1018.9,0.0
2024-09-02,18.1,13.77986111111111,1018.9,0.0
2024-09-02,17.8,13.77986111111111,1018.9,0.0
2024-09-02,17.6,13.77986111111111,1018.9,0.0
2024-09-02,17.2,13.77986111111111,1018.9,0.0
2024-09-02,17.0,13.77986111111111,1018.9,0.0
2024-09-02,17.7,13.77986111111111,1018.9,0.0
2024-09-02,17.9,13.77986111111111,1018.9,0.0
2024-09-02,18.1,13.77986111111111,1018.9,0.0
2024-09-02,18.1,13.77986111111111,1018.9,0.0
2024-09-02,17.9,13.77986111111111,1018.9,0.0
2024-09-02,17.5,13.77986111111111,1018.9,0.0
2024-09-02,17.5,13.77986111111111,1018.9,0.0
2024-09-02,17.5,13.77986111111111,1018.9,0.0
2024-09-02,17.6,13.77986111111111,1018.9,0.0
2024-09-02,17.4,13.77986111111111,1018.9,0.0
2024-09-02,17.1,13.77986111111111,1018.9,0.0
2024-09-02,16.9,13.77986111111111,1018.9,0.0
2024-09-02,16.8,13.77986111111111,1018.9,0.0
2024-09-02,16.7,13.77986111111111,1018.9,0.0
2024-09-02,16.5,13.77986111111111,1018.9,0.0
2024-09-02,16.3,13.77986111111111,1018.9,0.0
2024-09-02,16.0,13.77986111111111,1018.9,0.0
2024-09-02,15.8,13.77986111111111,1018.9,0.0
2024-09-02,15.7,13.77986111111111,1018.9,0.0
2024-09-02,15.6,13.77986111111111,1018.9,0.0
2024-09-02,15.4,13.77986111111111,1018.9,0.0
2024-09-02,15.3,13.77986111111111,1018.9,0.0
2024-09-02,15.1,13.77986111111111,1018.9,0.0
2024-09-02,15.0,13.77986111111111,1018.9,0.0
2024-09-02,14.9,13.77986111111111,1018.9,0.0
2024-09-02,14.7,13.77986111111111,1018.9,0.0
2024-09-02,14.5,13.77986111111111,1018.9,0.0
2024-09-02,14.5,13.77986111111111,1018.9,0.0
2024-09-02,14.4,13.77986111111111,1018.9,0.0
2024-09-02,14.3,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.1,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.2,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,13.9,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,13.9,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,13.9,13.77986111111111,1018.9,0.0
2024-09-02,13.8,13.77986111111111,1018.9,0.0
2024-09-02,13.8,13.77986111111111,1018.9,0.0
2024-09-02,13.9,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-02,14.1,13.77986111111111,1018.9,0.0
2024-09-02,14.0,13.77986111111111,1018.9,0.0
2024-09-03,14.0,16.12013888888889,1012.9,0.5
2024-09-03,14.1,16.12013888888889,1012.9,0.5
2024-09-03,14.0,16.12013888888889,1012.9,0.5
2024-09-03,14.1,16.12013888888889,1012.9,0.5
2024-09-03,14.2,16.12013888888889,1012.9,0.5
2024-09-03,14.1,16.12013888888889,1012.9,0.5
2024-09-03,14.1,16.12013888888889,1012.9,0.5
2024-09-03,14.0,16.12013888888889,1012.9,0.5
2024-09-03,14.0,16.12013888888889,1012.9,0.5
